job_id,job_title,company_id,company_name,location,experience_level,salary_lpa,posted_date
4452,Data Analyst,7,Cognizant,Bangalore,2-5 Years,17.4,2025-01-28
4453,Data Analyst,11,Amazon,Chennai,0-2 Years,12.88,2025-05-17
4454,Data Analyst,14,PwC,Pune,Fresher,7.86,2025-09-25
4455,Data Analyst,6,Capgemini,Delhi NCR,2-5 Years,17.52,2025-08-25
4456,Data Analyst,8,IBM,Mumbai,0-2 Years,12.85,2025-11-16
4457,Data Analyst,9,HCL,Chennai,2-5 Years,15.11,2025-05-17
4458,Data Analyst,6,Capgemini,Bangalore,Fresher,7.4,2025-07-20
4459,Data Analyst,15,KPMG,Jaipur,2-5 Years,14.14,2025-03-19
4460,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,11.79,2025-02-08
4461,Data Analyst,15,KPMG,Hyderabad,Fresher,9.43,2025-06-01
4462,Data Analyst,8,IBM,Mumbai,0-2 Years,14.72,2025-06-13
4463,Data Analyst,8,IBM,Mumbai,Fresher,9.51,2025-10-09
4464,Data Analyst,5,Deloitte,Chennai,0-2 Years,12.9,2025-12-15
4465,Data Analyst,6,Capgemini,Ahmedabad,0-2 Years,10.3,2025-05-14
4466,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,9.61,2025-04-11
4467,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,12.02,2025-03-22
4468,Data Analyst,3,Wipro,Jaipur,Fresher,7.5,2025-09-06
4469,Data Analyst,11,Amazon,Hyderabad,2-5 Years,17.13,2025-04-08
4470,Data Analyst,8,IBM,Jaipur,2-5 Years,16.46,2025-08-24
4471,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,17.39,2025-09-10
4472,Data Analyst,9,HCL,Delhi NCR,0-2 Years,12.54,2025-12-28
4473,Data Analyst,9,HCL,Delhi NCR,0-2 Years,12.55,2025-05-04
4474,Data Analyst,2,Infosys,Delhi NCR,0-2 Years,11.65,2025-09-12
4475,Data Analyst,9,HCL,Pune,2-5 Years,17.51,2025-07-04
4476,Data Analyst,9,HCL,Mumbai,2-5 Years,18.12,2025-10-12
4477,Data Analyst,7,Cognizant,Jaipur,Fresher,6.45,2025-05-26
4478,Data Analyst,3,Wipro,Hyderabad,0-2 Years,12.91,2025-01-11
4479,Data Analyst,13,Flipkart,Jaipur,0-2 Years,9.33,2025-07-11
4480,Data Analyst,13,Flipkart,Pune,0-2 Years,12.76,2025-04-22
4481,Data Analyst,15,KPMG,Kolkata,2-5 Years,14.57,2025-12-21
4482,Data Analyst,11,Amazon,Chennai,0-2 Years,11.84,2025-02-01
4483,Data Analyst,9,HCL,Mumbai,5+ Years,23.49,2025-05-17
4484,Data Analyst,3,Wipro,Delhi NCR,0-2 Years,11.66,2025-01-16
4485,Data Analyst,9,HCL,Mumbai,0-2 Years,12.46,2025-12-09
4486,Data Analyst,12,Microsoft,Bangalore,0-2 Years,11.09,2025-01-31
4487,Data Analyst,7,Cognizant,Chennai,2-5 Years,17.0,2025-11-19
4488,Data Analyst,13,Flipkart,Delhi NCR,0-2 Years,10.31,2025-05-24
4489,Data Analyst,8,IBM,Ahmedabad,0-2 Years,12.06,2025-01-27
4490,Data Analyst,6,Capgemini,Chennai,Fresher,7.5,2026-01-01
4491,Data Analyst,6,Capgemini,Pune,2-5 Years,16.97,2025-12-11
4492,Data Analyst,15,KPMG,Jaipur,0-2 Years,9.85,2025-06-21
4493,Data Analyst,13,Flipkart,Mumbai,Fresher,7.79,2025-09-18
4494,Data Analyst,8,IBM,Mumbai,2-5 Years,16.95,2025-09-03
4495,Data Analyst,9,HCL,Ahmedabad,0-2 Years,12.03,2025-11-02
4496,Data Analyst,8,IBM,Bangalore,Fresher,11.01,2025-11-19
4497,Data Analyst,1,TCS,Bangalore,0-2 Years,12.03,2025-03-05
4498,Data Analyst,9,HCL,Hyderabad,0-2 Years,13.29,2025-09-09
4499,Data Analyst,8,IBM,Jaipur,0-2 Years,8.4,2025-01-21
4500,Data Analyst,4,Accenture,Hyderabad,0-2 Years,10.57,2025-05-19
4501,Data Analyst,5,Deloitte,Mumbai,2-5 Years,16.35,2025-01-18
4502,Data Analyst,8,IBM,Chennai,0-2 Years,9.88,2025-01-21
4503,Data Analyst,15,KPMG,Jaipur,5+ Years,21.1,2025-07-28
4504,Data Analyst,9,HCL,Mumbai,Fresher,9.0,2025-06-07
4505,Data Analyst,14,PwC,Kolkata,0-2 Years,10.74,2025-12-25
4506,Data Analyst,13,Flipkart,Pune,2-5 Years,16.96,2025-02-22
4507,Data Analyst,14,PwC,Mumbai,0-2 Years,13.33,2025-09-12
4508,Data Analyst,15,KPMG,Jaipur,0-2 Years,11.32,2025-06-25
4509,Data Analyst,15,KPMG,Bangalore,2-5 Years,18.79,2025-05-05
4510,Data Analyst,14,PwC,Pune,0-2 Years,11.42,2025-11-14
4511,Data Analyst,13,Flipkart,Jaipur,2-5 Years,14.58,2025-06-15
4512,Data Analyst,8,IBM,Mumbai,Fresher,9.77,2025-03-01
4513,Data Analyst,12,Microsoft,Chennai,5+ Years,22.79,2025-07-05
4514,Data Analyst,11,Amazon,Hyderabad,2-5 Years,15.88,2025-04-24
4515,Data Analyst,9,HCL,Pune,Fresher,7.29,2025-04-24
4516,Data Analyst,13,Flipkart,Chennai,0-2 Years,10.4,2025-07-15
4517,Data Analyst,11,Amazon,Chennai,2-5 Years,16.0,2025-02-21
4518,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,11.41,2025-11-12
4519,Data Analyst,10,Tech Mahindra,Hyderabad,2-5 Years,17.42,2025-05-30
4520,Data Analyst,2,Infosys,Mumbai,Fresher,7.42,2025-08-11
4521,Data Analyst,12,Microsoft,Hyderabad,5+ Years,23.41,2025-10-21
4522,Data Analyst,6,Capgemini,Ahmedabad,0-2 Years,12.29,2025-05-01
4523,Data Analyst,1,TCS,Hyderabad,0-2 Years,12.6,2025-10-22
4524,Data Analyst,1,TCS,Pune,0-2 Years,13.99,2025-01-21
4525,Data Analyst,8,IBM,Chennai,2-5 Years,17.92,2025-11-24
4526,Data Analyst,12,Microsoft,Chennai,5+ Years,24.87,2025-08-12
4527,Data Analyst,10,Tech Mahindra,Pune,5+ Years,21.83,2025-03-20
4528,Data Analyst,2,Infosys,Hyderabad,0-2 Years,12.92,2025-12-30
4529,Data Analyst,12,Microsoft,Kolkata,0-2 Years,10.94,2025-03-16
4530,Data Analyst,12,Microsoft,Kolkata,Fresher,6.34,2025-05-18
4531,Data Analyst,14,PwC,Jaipur,Fresher,7.2,2025-09-12
4532,Data Analyst,9,HCL,Kolkata,Fresher,8.13,2025-10-13
4533,Data Analyst,12,Microsoft,Pune,2-5 Years,17.1,2025-04-03
4534,Data Analyst,15,KPMG,Jaipur,Fresher,5.95,2025-03-02
4535,Data Analyst,9,HCL,Ahmedabad,0-2 Years,11.89,2025-12-04
4536,Data Analyst,13,Flipkart,Hyderabad,2-5 Years,16.23,2025-02-02
4537,Data Analyst,6,Capgemini,Chennai,5+ Years,23.76,2025-06-09
4538,Data Analyst,3,Wipro,Chennai,0-2 Years,11.14,2025-02-20
4539,Data Analyst,4,Accenture,Chennai,0-2 Years,11.24,2025-03-30
4540,Data Analyst,3,Wipro,Ahmedabad,Fresher,7.92,2025-08-06
4541,Data Analyst,14,PwC,Mumbai,0-2 Years,11.25,2025-11-13
4542,Data Analyst,15,KPMG,Mumbai,Fresher,10.83,2025-05-23
4543,Data Analyst,14,PwC,Chennai,0-2 Years,9.31,2025-01-09
4544,Data Analyst,8,IBM,Kolkata,0-2 Years,10.28,2025-05-03
4545,Data Analyst,14,PwC,Bangalore,2-5 Years,18.44,2025-03-29
4546,Data Analyst,14,PwC,Delhi NCR,Fresher,7.7,2025-12-07
4547,Data Analyst,9,HCL,Jaipur,0-2 Years,10.88,2025-05-17
4548,Data Analyst,11,Amazon,Delhi NCR,0-2 Years,10.93,2025-10-07
4549,Data Analyst,8,IBM,Chennai,0-2 Years,11.99,2025-10-10
4550,Data Analyst,8,IBM,Hyderabad,Fresher,7.72,2025-03-04
4551,Data Analyst,2,Infosys,Bangalore,2-5 Years,19.67,2025-12-19
4552,Data Analyst,9,HCL,Bangalore,Fresher,10.01,2025-05-03
4553,Data Analyst,5,Deloitte,Kolkata,5+ Years,24.05,2025-01-23
4554,Data Analyst,14,PwC,Chennai,2-5 Years,15.34,2025-03-27
4555,Data Analyst,7,Cognizant,Chennai,0-2 Years,11.4,2025-02-25
4556,Data Analyst,14,PwC,Chennai,2-5 Years,16.14,2025-11-21
4557,Data Analyst,15,KPMG,Pune,5+ Years,22.29,2025-04-30
4558,Data Analyst,1,TCS,Pune,0-2 Years,11.93,2025-10-03
4559,Data Analyst,12,Microsoft,Hyderabad,2-5 Years,16.35,2025-11-17
4560,Data Analyst,3,Wipro,Ahmedabad,0-2 Years,11.79,2025-09-17
4561,Data Analyst,15,KPMG,Ahmedabad,Fresher,5.72,2025-09-29
4562,Data Analyst,3,Wipro,Kolkata,2-5 Years,18.06,2025-05-31
4563,Data Analyst,10,Tech Mahindra,Jaipur,2-5 Years,14.92,2025-12-18
4564,Data Analyst,15,KPMG,Pune,0-2 Years,11.76,2025-07-17
4565,Data Analyst,4,Accenture,Ahmedabad,2-5 Years,16.95,2025-01-14
4566,Data Analyst,8,IBM,Mumbai,0-2 Years,11.82,2025-11-19
4567,Data Analyst,8,IBM,Bangalore,2-5 Years,19.02,2025-08-05
4568,Data Analyst,11,Amazon,Chennai,0-2 Years,10.02,2025-12-23
4569,Data Analyst,2,Infosys,Delhi NCR,2-5 Years,17.74,2025-07-28
4570,Data Analyst,12,Microsoft,Hyderabad,Fresher,8.02,2025-09-03
4571,Data Analyst,1,TCS,Hyderabad,2-5 Years,16.28,2025-10-09
4572,Data Analyst,8,IBM,Chennai,5+ Years,23.14,2025-11-17
4573,Data Analyst,12,Microsoft,Delhi NCR,0-2 Years,11.97,2025-11-23
4574,Data Analyst,7,Cognizant,Mumbai,0-2 Years,11.8,2025-07-30
4575,Data Analyst,5,Deloitte,Mumbai,2-5 Years,16.6,2025-08-29
4576,Data Analyst,14,PwC,Hyderabad,5+ Years,23.73,2025-10-09
4577,Data Analyst,15,KPMG,Pune,0-2 Years,10.09,2025-02-20
4578,Data Analyst,15,KPMG,Chennai,2-5 Years,18.68,2025-09-22
4579,Data Analyst,6,Capgemini,Kolkata,0-2 Years,10.32,2025-05-07
4580,Data Analyst,14,PwC,Delhi NCR,2-5 Years,17.0,2025-08-23
4581,Data Analyst,6,Capgemini,Pune,0-2 Years,11.75,2025-02-19
4582,Data Analyst,7,Cognizant,Chennai,5+ Years,22.32,2025-09-21
4583,Data Analyst,14,PwC,Pune,Fresher,7.49,2025-02-01
4584,Data Analyst,2,Infosys,Jaipur,2-5 Years,16.94,2025-07-26
4585,Data Analyst,1,TCS,Chennai,2-5 Years,16.27,2025-03-26
4586,Data Analyst,4,Accenture,Chennai,0-2 Years,12.93,2025-10-29
4587,Data Analyst,8,IBM,Pune,2-5 Years,17.73,2025-04-19
4588,Data Analyst,10,Tech Mahindra,Bangalore,0-2 Years,14.1,2025-10-27
4589,Data Analyst,1,TCS,Hyderabad,Fresher,7.45,2025-07-28
4590,Data Analyst,11,Amazon,Mumbai,2-5 Years,16.2,2025-04-15
4591,Data Analyst,1,TCS,Bangalore,Fresher,8.26,2025-10-25
4592,Data Analyst,1,TCS,Hyderabad,Fresher,8.24,2025-11-23
4593,Data Analyst,2,Infosys,Delhi NCR,2-5 Years,16.65,2025-11-01
4594,Data Analyst,12,Microsoft,Bangalore,Fresher,6.39,2025-03-21
4595,Data Analyst,4,Accenture,Chennai,0-2 Years,11.49,2025-04-18
4596,Data Analyst,8,IBM,Hyderabad,Fresher,8.19,2025-04-16
4597,Data Analyst,15,KPMG,Chennai,0-2 Years,11.17,2025-04-11
4598,Data Analyst,15,KPMG,Delhi NCR,0-2 Years,12.55,2025-03-17
4599,Data Analyst,9,HCL,Bangalore,Fresher,9.51,2025-04-06
4600,Data Analyst,13,Flipkart,Mumbai,5+ Years,26.07,2025-01-10
4601,Data Analyst,11,Amazon,Hyderabad,0-2 Years,11.74,2025-07-17
4602,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,12.12,2025-12-14
4603,Data Analyst,6,Capgemini,Chennai,0-2 Years,13.46,2025-05-30
4604,Data Analyst,10,Tech Mahindra,Bangalore,2-5 Years,19.57,2025-12-16
4605,Data Analyst,9,HCL,Bangalore,2-5 Years,16.69,2025-11-04
4606,Data Analyst,7,Cognizant,Kolkata,Fresher,6.7,2025-11-02
4607,Data Analyst,1,TCS,Kolkata,Fresher,6.59,2025-08-25
4608,Data Analyst,15,KPMG,Mumbai,0-2 Years,13.09,2025-05-03
4609,Data Analyst,1,TCS,Bangalore,0-2 Years,13.82,2025-08-25
4610,Data Analyst,5,Deloitte,Delhi NCR,0-2 Years,9.99,2025-10-17
4611,Data Analyst,4,Accenture,Bangalore,5+ Years,25.08,2025-10-23
4612,Data Analyst,15,KPMG,Kolkata,2-5 Years,13.58,2025-06-09
4613,Data Analyst,13,Flipkart,Bangalore,0-2 Years,14.73,2025-10-14
4614,Data Analyst,4,Accenture,Jaipur,2-5 Years,15.39,2025-08-07
4615,Data Analyst,12,Microsoft,Jaipur,0-2 Years,11.07,2025-04-13
4616,Data Analyst,8,IBM,Hyderabad,0-2 Years,11.63,2025-11-25
4617,Data Analyst,9,HCL,Delhi NCR,0-2 Years,12.38,2025-04-22
4618,Data Analyst,7,Cognizant,Bangalore,2-5 Years,14.59,2025-08-03
4619,Data Analyst,14,PwC,Delhi NCR,2-5 Years,15.98,2025-07-01
4620,Data Analyst,9,HCL,Bangalore,2-5 Years,17.87,2025-02-01
4621,Data Analyst,2,Infosys,Bangalore,0-2 Years,12.46,2025-04-27
4622,Data Analyst,12,Microsoft,Ahmedabad,2-5 Years,18.07,2025-03-07
4623,Data Analyst,2,Infosys,Hyderabad,2-5 Years,15.94,2025-03-28
4624,Data Analyst,15,KPMG,Jaipur,0-2 Years,11.93,2025-12-22
4625,Data Analyst,9,HCL,Jaipur,0-2 Years,11.43,2025-11-18
4626,Data Analyst,10,Tech Mahindra,Delhi NCR,2-5 Years,17.51,2025-11-02
4627,Data Analyst,12,Microsoft,Chennai,2-5 Years,15.7,2025-06-28
4628,Data Analyst,8,IBM,Bangalore,0-2 Years,12.12,2025-03-09
4629,Data Analyst,4,Accenture,Bangalore,0-2 Years,14.32,2025-10-17
4630,Data Analyst,13,Flipkart,Jaipur,2-5 Years,16.51,2025-01-02
4631,Data Analyst,7,Cognizant,Hyderabad,Fresher,6.15,2025-03-20
4632,Data Analyst,15,KPMG,Pune,0-2 Years,10.85,2025-02-08
4633,Data Analyst,6,Capgemini,Bangalore,2-5 Years,18.46,2025-08-05
4634,Data Analyst,8,IBM,Pune,2-5 Years,17.51,2025-07-17
4635,Data Analyst,2,Infosys,Hyderabad,2-5 Years,16.18,2025-01-25
4636,Data Analyst,4,Accenture,Mumbai,0-2 Years,9.0,2025-06-17
4637,Data Analyst,8,IBM,Kolkata,2-5 Years,16.63,2025-10-02
4638,Data Analyst,10,Tech Mahindra,Ahmedabad,0-2 Years,9.54,2025-12-27
4639,Data Analyst,5,Deloitte,Kolkata,0-2 Years,8.58,2025-04-16
4640,Data Analyst,9,HCL,Hyderabad,0-2 Years,8.6,2025-06-22
4641,Data Analyst,15,KPMG,Jaipur,2-5 Years,16.98,2025-07-31
4642,Data Analyst,14,PwC,Mumbai,2-5 Years,17.65,2025-09-14
4643,Data Analyst,11,Amazon,Bangalore,5+ Years,24.73,2025-08-16
4644,Data Analyst,9,HCL,Mumbai,2-5 Years,19.17,2025-10-02
4645,Data Analyst,10,Tech Mahindra,Bangalore,2-5 Years,18.76,2025-05-07
4646,Data Analyst,8,IBM,Chennai,0-2 Years,13.44,2025-07-28
4647,Data Analyst,1,TCS,Pune,0-2 Years,9.83,2025-09-28
4648,Data Analyst,10,Tech Mahindra,Pune,2-5 Years,16.46,2025-11-03
4649,Data Analyst,4,Accenture,Pune,Fresher,5.56,2025-03-29
4650,Data Analyst,3,Wipro,Bangalore,2-5 Years,17.72,2025-09-21
4651,Data Analyst,12,Microsoft,Chennai,0-2 Years,11.2,2025-07-19
4652,Data Analyst,3,Wipro,Jaipur,0-2 Years,11.75,2025-08-03
4653,Data Analyst,7,Cognizant,Pune,5+ Years,23.55,2025-11-15
4654,Data Analyst,13,Flipkart,Chennai,5+ Years,24.25,2025-10-08
4655,Data Analyst,6,Capgemini,Mumbai,5+ Years,25.34,2025-02-09
4656,Data Analyst,6,Capgemini,Hyderabad,Fresher,10.59,2025-04-23
4657,Data Analyst,11,Amazon,Hyderabad,0-2 Years,11.62,2025-05-16
4658,Data Analyst,15,KPMG,Pune,2-5 Years,15.37,2025-03-13
4659,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,11.3,2025-08-31
4660,Data Analyst,7,Cognizant,Hyderabad,Fresher,7.04,2025-01-29
4661,Data Analyst,15,KPMG,Kolkata,2-5 Years,17.78,2025-01-26
4662,Data Analyst,2,Infosys,Mumbai,2-5 Years,17.16,2025-12-04
4663,Data Analyst,4,Accenture,Ahmedabad,Fresher,6.32,2025-11-06
4664,Data Analyst,9,HCL,Hyderabad,5+ Years,23.43,2025-09-07
4665,Data Analyst,12,Microsoft,Bangalore,0-2 Years,13.86,2025-01-15
4666,Data Analyst,6,Capgemini,Bangalore,2-5 Years,17.81,2025-07-15
4667,Data Analyst,4,Accenture,Chennai,2-5 Years,15.73,2025-08-13
4668,Data Analyst,1,TCS,Hyderabad,0-2 Years,14.0,2025-06-29
4669,Data Analyst,15,KPMG,Kolkata,2-5 Years,14.97,2025-11-16
4670,Data Analyst,10,Tech Mahindra,Mumbai,2-5 Years,17.54,2025-12-02
4671,Data Analyst,7,Cognizant,Ahmedabad,5+ Years,23.78,2025-11-14
4672,Data Analyst,12,Microsoft,Delhi NCR,2-5 Years,14.04,2025-05-08
4673,Data Analyst,9,HCL,Mumbai,0-2 Years,13.08,2025-08-23
4674,Data Analyst,2,Infosys,Chennai,0-2 Years,10.23,2025-09-06
4675,Data Analyst,8,IBM,Pune,2-5 Years,17.49,2025-02-16
4676,Data Analyst,15,KPMG,Chennai,Fresher,6.34,2025-08-08
4677,Data Analyst,2,Infosys,Pune,2-5 Years,17.33,2025-02-13
4678,Data Analyst,4,Accenture,Mumbai,2-5 Years,18.83,2025-08-29
4679,Data Analyst,6,Capgemini,Bangalore,Fresher,10.03,2025-07-26
4680,Data Analyst,5,Deloitte,Ahmedabad,0-2 Years,11.3,2025-10-16
4681,Data Analyst,13,Flipkart,Jaipur,2-5 Years,15.72,2025-10-01
4682,Data Analyst,10,Tech Mahindra,Mumbai,0-2 Years,11.81,2025-09-20
4683,Data Analyst,8,IBM,Jaipur,Fresher,8.77,2025-05-31
4684,Data Analyst,6,Capgemini,Kolkata,Fresher,6.16,2025-12-04
4685,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,10.76,2025-10-13
4686,Data Analyst,6,Capgemini,Bangalore,0-2 Years,13.8,2025-05-23
4687,Data Analyst,6,Capgemini,Delhi NCR,2-5 Years,15.04,2025-01-12
4688,Data Analyst,10,Tech Mahindra,Hyderabad,5+ Years,22.86,2025-04-02
4689,Data Analyst,12,Microsoft,Mumbai,Fresher,6.77,2025-07-28
4690,Data Analyst,1,TCS,Chennai,2-5 Years,15.92,2025-07-22
4691,Data Analyst,13,Flipkart,Chennai,0-2 Years,11.4,2025-06-28
4692,Data Analyst,13,Flipkart,Jaipur,2-5 Years,16.29,2025-04-08
4693,Data Analyst,8,IBM,Chennai,0-2 Years,12.64,2025-12-12
4694,Data Analyst,14,PwC,Mumbai,0-2 Years,13.13,2025-04-25
4695,Data Analyst,14,PwC,Delhi NCR,0-2 Years,10.77,2025-09-20
4696,Data Analyst,12,Microsoft,Chennai,2-5 Years,16.26,2025-02-21
4697,Data Analyst,9,HCL,Hyderabad,2-5 Years,17.61,2025-04-24
4698,Data Analyst,5,Deloitte,Kolkata,Fresher,8.53,2025-07-08
4699,Data Analyst,1,TCS,Ahmedabad,0-2 Years,11.15,2025-01-13
4700,Data Analyst,9,HCL,Pune,0-2 Years,10.94,2025-07-04
4701,Data Analyst,3,Wipro,Jaipur,Fresher,5.81,2025-08-26
4702,Data Analyst,9,HCL,Bangalore,0-2 Years,11.27,2025-04-26
4703,Data Analyst,11,Amazon,Kolkata,0-2 Years,11.8,2025-07-08
4704,Data Analyst,13,Flipkart,Bangalore,2-5 Years,18.69,2025-12-20
4705,Data Analyst,7,Cognizant,Hyderabad,0-2 Years,12.69,2025-07-17
4706,Data Analyst,7,Cognizant,Hyderabad,Fresher,7.85,2025-05-08
4707,Data Analyst,6,Capgemini,Bangalore,0-2 Years,14.69,2025-12-30
4708,Data Analyst,7,Cognizant,Bangalore,2-5 Years,17.42,2025-11-24
4709,Data Analyst,15,KPMG,Delhi NCR,5+ Years,24.15,2025-08-31
4710,Data Analyst,15,KPMG,Hyderabad,2-5 Years,16.95,2025-12-22
4711,Data Analyst,12,Microsoft,Pune,0-2 Years,10.77,2025-05-07
4712,Data Analyst,13,Flipkart,Hyderabad,Fresher,8.71,2025-01-23
4713,Data Analyst,6,Capgemini,Chennai,2-5 Years,16.99,2025-11-26
4714,Data Analyst,5,Deloitte,Jaipur,0-2 Years,11.43,2025-06-13
4715,Data Analyst,9,HCL,Pune,2-5 Years,16.6,2025-12-16
4716,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,11.95,2025-07-01
4717,Data Analyst,3,Wipro,Jaipur,2-5 Years,18.87,2025-09-30
4718,Data Analyst,13,Flipkart,Pune,0-2 Years,12.92,2025-04-08
4719,Data Analyst,7,Cognizant,Mumbai,0-2 Years,13.37,2025-09-19
4720,Data Analyst,12,Microsoft,Pune,0-2 Years,11.63,2025-07-19
4721,Data Analyst,6,Capgemini,Delhi NCR,0-2 Years,12.21,2025-11-20
4722,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,11.62,2025-04-14
4723,Data Analyst,14,PwC,Hyderabad,5+ Years,24.03,2025-10-23
4724,Data Analyst,9,HCL,Kolkata,0-2 Years,10.64,2025-05-07
4725,Data Analyst,5,Deloitte,Jaipur,0-2 Years,10.9,2025-07-07
4726,Data Analyst,3,Wipro,Mumbai,0-2 Years,8.7,2025-06-04
4727,Data Analyst,14,PwC,Pune,5+ Years,23.75,2025-03-04
4728,Data Analyst,1,TCS,Chennai,5+ Years,22.91,2025-05-22
4729,Data Analyst,9,HCL,Pune,2-5 Years,18.41,2025-08-23
4730,Data Analyst,7,Cognizant,Hyderabad,5+ Years,24.02,2025-11-09
4731,Data Analyst,3,Wipro,Delhi NCR,2-5 Years,14.57,2025-05-24
4732,Data Analyst,5,Deloitte,Mumbai,0-2 Years,12.44,2025-02-28
4733,Data Analyst,7,Cognizant,Bangalore,2-5 Years,16.74,2025-09-20
4734,Data Analyst,11,Amazon,Chennai,0-2 Years,12.07,2025-12-28
4735,Data Analyst,10,Tech Mahindra,Jaipur,5+ Years,23.35,2025-02-11
4736,Data Analyst,9,HCL,Bangalore,Fresher,10.15,2025-02-17
4737,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,11.05,2025-12-29
4738,Data Analyst,14,PwC,Hyderabad,Fresher,8.04,2025-02-19
4739,Data Analyst,5,Deloitte,Pune,2-5 Years,14.86,2025-08-13
4740,Data Analyst,4,Accenture,Chennai,0-2 Years,12.34,2025-07-10
4741,Data Analyst,14,PwC,Ahmedabad,0-2 Years,11.62,2025-12-03
4742,Data Analyst,5,Deloitte,Hyderabad,0-2 Years,12.59,2025-01-24
4743,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,12.0,2025-03-05
4744,Data Analyst,12,Microsoft,Ahmedabad,0-2 Years,11.5,2025-09-22
4745,Data Analyst,6,Capgemini,Kolkata,0-2 Years,12.93,2025-12-30
4746,Data Analyst,7,Cognizant,Hyderabad,2-5 Years,16.66,2025-09-13
4747,Data Analyst,3,Wipro,Kolkata,5+ Years,23.17,2025-02-05
4748,Data Analyst,11,Amazon,Kolkata,0-2 Years,9.7,2025-01-12
4749,Data Analyst,5,Deloitte,Mumbai,0-2 Years,11.46,2025-08-12
4750,Data Analyst,13,Flipkart,Chennai,0-2 Years,11.62,2025-06-22
4751,Data Analyst,3,Wipro,Kolkata,Fresher,8.32,2025-04-27
4752,Data Analyst,11,Amazon,Bangalore,2-5 Years,17.69,2025-02-20
4753,Data Analyst,7,Cognizant,Chennai,0-2 Years,11.22,2025-12-29
4754,Data Analyst,15,KPMG,Pune,2-5 Years,16.01,2025-02-27
4755,Data Analyst,3,Wipro,Mumbai,0-2 Years,11.86,2025-07-15
4756,Data Analyst,14,PwC,Ahmedabad,0-2 Years,11.35,2025-09-09
4757,Data Analyst,9,HCL,Hyderabad,0-2 Years,10.2,2025-07-11
4758,Data Analyst,14,PwC,Bangalore,Fresher,10.54,2025-12-05
4759,Data Analyst,5,Deloitte,Kolkata,0-2 Years,10.2,2025-01-08
4760,Data Analyst,3,Wipro,Pune,2-5 Years,17.37,2025-03-25
4761,Data Analyst,5,Deloitte,Mumbai,2-5 Years,15.98,2025-04-27
4762,Data Analyst,7,Cognizant,Pune,2-5 Years,17.3,2025-12-23
4763,Data Analyst,12,Microsoft,Hyderabad,0-2 Years,12.81,2025-07-27
4764,Data Analyst,10,Tech Mahindra,Chennai,0-2 Years,11.96,2025-03-01
4765,Data Analyst,14,PwC,Mumbai,Fresher,7.31,2025-01-25
4766,Data Analyst,3,Wipro,Chennai,5+ Years,23.8,2025-05-16
4767,Data Analyst,5,Deloitte,Ahmedabad,2-5 Years,14.58,2025-09-16
4768,Data Analyst,2,Infosys,Delhi NCR,0-2 Years,10.7,2025-11-14
4769,Data Analyst,7,Cognizant,Chennai,Fresher,8.74,2025-08-20
4770,Data Analyst,4,Accenture,Hyderabad,0-2 Years,12.96,2025-04-09
4771,Data Analyst,15,KPMG,Ahmedabad,0-2 Years,11.02,2025-04-14
4772,Data Analyst,14,PwC,Jaipur,2-5 Years,14.83,2025-07-20
4773,Data Analyst,1,TCS,Delhi NCR,0-2 Years,11.77,2025-10-08
4774,Data Analyst,6,Capgemini,Ahmedabad,0-2 Years,11.02,2025-04-30
4775,Data Analyst,2,Infosys,Mumbai,Fresher,5.72,2025-01-29
4776,Data Analyst,15,KPMG,Kolkata,5+ Years,23.94,2025-07-12
4777,Data Analyst,4,Accenture,Bangalore,0-2 Years,12.97,2025-08-02
4778,Data Analyst,14,PwC,Pune,0-2 Years,12.94,2025-02-18
4779,Data Analyst,9,HCL,Bangalore,0-2 Years,11.69,2025-01-29
4780,Data Analyst,11,Amazon,Hyderabad,0-2 Years,8.19,2025-08-12
4781,Data Analyst,6,Capgemini,Hyderabad,0-2 Years,12.33,2025-11-11
4782,Data Analyst,7,Cognizant,Bangalore,0-2 Years,13.35,2025-04-12
4783,Data Analyst,2,Infosys,Hyderabad,0-2 Years,9.97,2025-10-22
4784,Data Analyst,12,Microsoft,Mumbai,Fresher,7.33,2025-01-22
4785,Data Analyst,3,Wipro,Chennai,Fresher,10.81,2025-04-15
4786,Data Analyst,15,KPMG,Chennai,Fresher,7.13,2025-02-07
4787,Data Analyst,12,Microsoft,Hyderabad,0-2 Years,12.88,2025-07-30
4788,Data Analyst,12,Microsoft,Pune,0-2 Years,10.72,2025-12-30
4789,Data Analyst,8,IBM,Delhi NCR,5+ Years,20.49,2025-10-14
4790,Data Analyst,5,Deloitte,Hyderabad,Fresher,7.8,2025-09-19
4791,Data Analyst,1,TCS,Delhi NCR,0-2 Years,10.68,2025-01-17
4792,Data Analyst,12,Microsoft,Hyderabad,2-5 Years,16.52,2025-07-12
